,city,location,restaurant_name,menu,price
13390,ankara,çankaya,hüdaverdi pasta & bistro,Poşet,"0,25 TL"
13391,ankara,etimesgut,hayat su,Sular,"14,00 TL"
13392,ankara,etimesgut,hayat su,Poşet,"0,25 TL"
13393,ankara,keçiören,komagene etsiz çiğ köfte,Coca-Cola Seçilmiş Menüleri,"18,50 TL"
13394,ankara,keçiören,komagene etsiz çiğ köfte,"Seçilmiş Menü (2 Çiğ Köfte Tako) 2 Adet Çiğ Köfte Tako (Tako Lavaşı, Çiğ Köfte, Tako Peyniri, Meksika Fasulyesi, Burger Sos) + Coca-Cola (33 cl.) - .","16,50 TL"
13395,ankara,keçiören,komagene etsiz çiğ köfte,Seçilmiş Menü (Mega Çiğ Köfte Dürüm) Mega Çiğ Köfte Dürüm + Coca-Cola (33 cl.) - .,"14,50 TL"
13396,ankara,keçiören,komagene etsiz çiğ köfte,Seçilmiş Menü (Mega Çiğ Köfte Dürüm) Mega Çiğ Köfte Dürüm + Coca-Cola (33 cl.) - .,"13,00 TL"
13397,ankara,keçiören,komagene etsiz çiğ köfte,Seçilmiş Menü (Çiğ Köfte 200 gr.) Çiğ Köfte (200 gr.) + Coca-Cola (33 cl.) - .,"18,00 TL"
13398,ankara,keçiören,komagene etsiz çiğ köfte,Seçilmiş Menü (Çiğ Köfte 200 gr.) Çiğ Köfte (200 gr.) + Coca-Cola (33 cl.) - .,"16,00 TL"
13399,ankara,keçiören,komagene etsiz çiğ köfte,Vodafone Menüleri,"28,00 TL"
13400,ankara,keçiören,komagene etsiz çiğ köfte,Maximum Menüleri,"12,50 TL"
13401,ankara,keçiören,komagene etsiz çiğ köfte,"Maximum Menü (Mega Çiğ Köfte Dürüm) Mega Çiğ Köfte Dürüm + Komagene Ayran (29 cl.) (Maximum Menü indirimi, Maximum özellikli tüm kredi kartları ve İş Bankası Bankamatik Kartları ile yapılacak online ödemelerde ödeme anında uygulanacaktır.) - .","10,00 TL"
13402,ankara,keçiören,komagene etsiz çiğ köfte,"Maximum Menü (Çiğ Köfte 400 gr.) Çiğ Köfte (400 gr.) + 2 Adet Komagene Ayran (29 cl.) (Maximum Menü indirimi, Maximum özellikli tüm kredi kartları ve İş Bankası Bankamatik Kartları ile yapılacak online ödemelerde ödeme anında uygulanacaktır.) - .","30,50 TL"
13403,ankara,keçiören,komagene etsiz çiğ köfte,"Maximum Menü (Çiğ Köfte 400 gr.) Çiğ Köfte (400 gr.) + 2 Adet Komagene Ayran (29 cl.) (Maximum Menü indirimi, Maximum özellikli tüm kredi kartları ve İş Bankası Bankamatik Kartları ile yapılacak online ödemelerde ödeme anında uygulanacaktır.) - .","24,50 TL"
13404,ankara,keçiören,komagene etsiz çiğ köfte,Algida Menüleri,"13,00 TL"
13405,ankara,keçiören,komagene etsiz çiğ köfte,"Algida Menüsü (Çiğ Köfte Dürüm) Çiğ Köfte Dürüm + Algida Maraş Usulü Cup Dondurma (100 ml.) veya Algida Maraş Usulü Dilim Dondurma (82 ml.) + Komagene Ayran (19,5 cl.) - .","11,75 TL"
13406,ankara,keçiören,komagene etsiz çiğ köfte,"Algida Menüsü (Mega Çiğ Köfte Dürüm) Mega Çiğ Köfte Dürüm + Algida Maraş Usulü Cup Dondurma (100 ml.) veya Algida Maraş Usulü Dilim Dondurma (82 ml.) + Komagene Ayran (19,5 cl.) - .","15,50 TL"
13407,ankara,keçiören,komagene etsiz çiğ köfte,"Algida Menüsü (Mega Çiğ Köfte Dürüm) Mega Çiğ Köfte Dürüm + Algida Maraş Usulü Cup Dondurma (100 ml.) veya Algida Maraş Usulü Dilim Dondurma (82 ml.) + Komagene Ayran (19,5 cl.) - .","13,95 TL"
13408,ankara,keçiören,komagene etsiz çiğ köfte,Algida Menüsü (4'lü Dondurma) 4 Adet Algida Maraş Usulü Cup Dondurma (100 ml.) veya Algida Maraş Usulü Dilim Dondurma (82 ml.) - .,"16,00 TL"
13409,ankara,keçiören,komagene etsiz çiğ köfte,Algida Menüsü (4'lü Dondurma) 4 Adet Algida Maraş Usulü Cup Dondurma (100 ml.) veya Algida Maraş Usulü Dilim Dondurma (82 ml.) - .,"14,50 TL"
13410,ankara,keçiören,komagene etsiz çiğ köfte,Doritoslu Çiğ Köfte Tako Menü 1,"18,00 TL"
13411,ankara,keçiören,komagene etsiz çiğ köfte,Doritoslu Çiğ Köfte Tako Menü 2,"37,00 TL"
13412,ankara,keçiören,komagene etsiz çiğ köfte,Doritos'lu Çiğ Köfte Dürüm,"8,00 TL"
13413,ankara,keçiören,komagene etsiz çiğ köfte,Doritos'lu Mega Çiğ Köfte Dürüm,"11,00 TL"
13414,ankara,keçiören,komagene etsiz çiğ köfte,Doritos'lu Çiğ Köfte Dürüm Menü,"10,25 TL"
13415,ankara,keçiören,komagene etsiz çiğ köfte,Doritos'lu Double Dürüm Menü,"16,75 TL"
13416,ankara,keçiören,komagene etsiz çiğ köfte,Dürüm Menü 2,"10,00 TL"
13417,ankara,keçiören,komagene etsiz çiğ köfte,Double Dürüm Menü,"15,00 TL"
13418,ankara,keçiören,komagene etsiz çiğ köfte,Mega Dürüm Menü,"12,50 TL"
13419,ankara,keçiören,komagene etsiz çiğ köfte,Ultra Mega Dürüm Menü,"14,00 TL"
13420,ankara,keçiören,komagene etsiz çiğ köfte,3'lü Mega Dürüm Menü,"34,00 TL"
13421,ankara,keçiören,komagene etsiz çiğ köfte,3 Adam Menü,"39,00 TL"
13422,ankara,keçiören,komagene etsiz çiğ köfte,Aile Menü 1,"55,00 TL"
13423,ankara,keçiören,komagene etsiz çiğ köfte,Sıcak Sıcak Menü 1,"15,50 TL"
13424,ankara,keçiören,komagene etsiz çiğ köfte,Çiğ Köfte (200 gr.),"12,50 TL"
13425,ankara,keçiören,komagene etsiz çiğ köfte,Çiğ Köfte (400 gr.),"23,50 TL"
13426,ankara,keçiören,komagene etsiz çiğ köfte,Çiğ Köfte (600 gr.),"36,00 TL"
13427,ankara,keçiören,komagene etsiz çiğ köfte,"3 çeyrek göbek marul, limon, 6 adet lavaş, 3 adet çiğ köfte sosu, 3 adet nar ekşili sos","31,50 TL"
13428,ankara,keçiören,komagene etsiz çiğ köfte,Çiğ Köfte (800 gr.),"41,00 TL"
13429,ankara,keçiören,komagene etsiz çiğ köfte,Çiğ Köfte (1 kg.),"48,00 TL"
13430,ankara,keçiören,komagene etsiz çiğ köfte,Çiğ Köfte Dürüm,"6,50 TL"
13431,ankara,keçiören,komagene etsiz çiğ köfte,Mega Çiğ Köfte Dürüm,"9,00 TL"
13432,ankara,keçiören,komagene etsiz çiğ köfte,Ultra Mega Dürüm,"10,50 TL"
13433,ankara,keçiören,komagene etsiz çiğ köfte,Double Dürüm,"11,50 TL"
13434,ankara,keçiören,komagene etsiz çiğ köfte,"Fırında 200 c'de 5 dakika, mikrodalgada 1 adet için 20-30 saniye ısıtınız.","12,00 TL"
13435,ankara,keçiören,komagene etsiz çiğ köfte,Etli Kızartma İçli Köfte (Büyük) (2'li Paket),"11,00 TL"
13436,ankara,keçiören,komagene etsiz çiğ köfte,Etli Kızartma İçli Köfte (Küçük) (6'lı Paket),"12,00 TL"
13437,ankara,keçiören,komagene etsiz çiğ köfte,Etli Kızartma İçli Köfte (Küçük) (6'lı Paket),"11,00 TL"
13438,ankara,keçiören,komagene etsiz çiğ köfte,Antep Kuru Patlıcan Dolma (250 gr.),"12,50 TL"
13439,ankara,keçiören,komagene etsiz çiğ köfte,Antep Kuru Biber Dolması (250 gr.),"12,50 TL"
13440,ankara,keçiören,komagene etsiz çiğ köfte,Tavuklu Pilav (300 gr.),"12,50 TL"
13441,ankara,keçiören,komagene etsiz çiğ köfte,Soğuk Mezeler,"9,50 TL"
13442,ankara,keçiören,komagene etsiz çiğ köfte,Amerikan Salatası (200 gr.),"9,50 TL"
13443,ankara,keçiören,komagene etsiz çiğ köfte,Arnavut Ciğeri (150 gr.),"17,50 TL"
13444,ankara,keçiören,komagene etsiz çiğ köfte,Havuç Tarator (200 gr.),"9,50 TL"
13445,ankara,keçiören,komagene etsiz çiğ köfte,Haydari (200 gr.),"9,50 TL"
13446,ankara,keçiören,komagene etsiz çiğ köfte,Kadınbudu Köfte (3'lü Paket),"11,00 TL"
13447,ankara,keçiören,komagene etsiz çiğ köfte,Patlıcan Ezmesi (200 gr.),"9,50 TL"
13448,ankara,keçiören,komagene etsiz çiğ köfte,Patlıcan Salatası (200 gr.),"9,50 TL"
13449,ankara,keçiören,komagene etsiz çiğ köfte,Zeytinyağlı Yaprak Sarma (250 gr.),"10,00 TL"
13450,ankara,keçiören,komagene etsiz çiğ köfte,Ekstralar,"1,50 TL"
13451,ankara,keçiören,komagene etsiz çiğ köfte,Burger Sos (30 gr.),"1,50 TL"
13452,ankara,keçiören,komagene etsiz çiğ köfte,Çiğ Köfte Sos (22 gr.),"1,00 TL"
13453,ankara,keçiören,komagene etsiz çiğ köfte,Çok Acı Sos (22 gr.),"1,00 TL"
13454,ankara,keçiören,komagene etsiz çiğ köfte,Paket Nar Ekşisi (15 gr.),"1,00 TL"
13455,ankara,keçiören,komagene etsiz çiğ köfte,Lavaş (2 Adet),"1,50 TL"
13456,ankara,keçiören,komagene etsiz çiğ köfte,Ekstra Limon (1 Adet),"2,00 TL"
13457,ankara,keçiören,komagene etsiz çiğ köfte,Yeşillik (Büyük),"5,00 TL"
13458,ankara,keçiören,komagene etsiz çiğ köfte,Yeşillik (Küçük),"4,00 TL"
13459,ankara,keçiören,komagene etsiz çiğ köfte,Bardakta Turşu,"2,50 TL"
13460,ankara,keçiören,komagene etsiz çiğ köfte,Supangle,"7,50 TL"
13461,ankara,keçiören,komagene etsiz çiğ köfte,Profiterol,"7,50 TL"
13462,ankara,keçiören,komagene etsiz çiğ köfte,Coca-Cola Şekersiz (33 cl.),"5,50 TL"
13463,ankara,keçiören,komagene etsiz çiğ köfte,Fanta (33 cl.),"5,50 TL"
13464,ankara,keçiören,komagene etsiz çiğ köfte,Komagene Ayran (29 cl.),"3,50 TL"
13465,ankara,keçiören,komagene etsiz çiğ köfte,"Komagene Ayran (19,5 cl.)","2,50 TL"
13466,ankara,keçiören,komagene etsiz çiğ köfte,Şalgam Suyu (30 cl.),"4,00 TL"
13467,ankara,keçiören,komagene etsiz çiğ köfte,Kızılay Sade Soda (20 cl.),"3,00 TL"
13468,ankara,keçiören,komagene etsiz çiğ köfte,Bardak Limonata (24 cl.),"2,50 TL"
13469,ankara,keçiören,komagene etsiz çiğ köfte,Soda (20 cl.),"3,00 TL"
13470,ankara,keçiören,komagene etsiz çiğ köfte,Su (50 cl.),"2,00 TL"
13471,ankara,keçiören,komagene etsiz çiğ köfte,Fanta (1 L.),"7,50 TL"
13472,ankara,keçiören,komagene etsiz çiğ köfte,Komagene Ayran (1 L.),"7,50 TL"
13473,ankara,keçiören,komagene etsiz çiğ köfte,Organik Şalgam Suyu (1 L.),"10,00 TL"
13474,ankara,keçiören,komagene etsiz çiğ köfte,Poşet,"0,25 TL"
13475,ankara,etimesgut,park fırın cafe & bakery,Coffee Latte Menü,"19,50 TL"
13476,ankara,etimesgut,park fırın cafe & bakery,Cappuccino Menü,"22,00 TL"
13477,ankara,etimesgut,park fırın cafe & bakery,Filtre Kahve Menü,"17,50 TL"
13478,ankara,etimesgut,park fırın cafe & bakery,Poğaçalar & Açmalar & Simitler,"2,50 TL"
13479,ankara,etimesgut,park fırın cafe & bakery,Kaşarlı Simit - .,"5,00 TL"
13480,ankara,etimesgut,park fırın cafe & bakery,Tereyağlı Simit - .,"5,00 TL"
13481,ankara,etimesgut,park fırın cafe & bakery,Peynirli Poğaça - .,"2,50 TL"
13482,ankara,etimesgut,park fırın cafe & bakery,Zeytinlii Poğaça - .,"2,50 TL"
13483,ankara,etimesgut,park fırın cafe & bakery,Sade Poğaça - .,"2,50 TL"
13484,ankara,etimesgut,park fırın cafe & bakery,Patatesli Poğaça - .,"2,50 TL"
13485,ankara,etimesgut,park fırın cafe & bakery,Kaşarlıi Poğaça - .,"2,50 TL"
13486,ankara,etimesgut,park fırın cafe & bakery,Sade Açma - .,"4,00 TL"
13487,ankara,etimesgut,park fırın cafe & bakery,Çikolatalı Açma - .,"5,00 TL"
13488,ankara,etimesgut,park fırın cafe & bakery,Kaşarlı Açma - .,"4,00 TL"
13489,ankara,etimesgut,park fırın cafe & bakery,Zeytinli Açma - .,"4,00 TL"
13490,ankara,etimesgut,park fırın cafe & bakery,Küçük Ekler (250 gr.),"20,00 TL"
13491,ankara,etimesgut,park fırın cafe & bakery,Büyük Ekler (Adet),"9,75 TL"
13492,ankara,etimesgut,park fırın cafe & bakery,Cookie (Adet),"9,75 TL"
13493,ankara,etimesgut,park fırın cafe & bakery,İzmir Bombası (Adet),"6,00 TL"
13494,ankara,etimesgut,park fırın cafe & bakery,Islak Kek (Dilim) - .,"15,00 TL"
13495,ankara,etimesgut,park fırın cafe & bakery,Selanik Gevreği (200 gr.),"19,75 TL"
13496,ankara,etimesgut,park fırın cafe & bakery,Meyveli Yaş Pasta (5-6 Kişilik),"69,90 TL"
13497,ankara,etimesgut,park fırın cafe & bakery,Çikolatalı Yaş Pasta (5-6 Kişilik),"69,90 TL"
13498,ankara,etimesgut,park fırın cafe & bakery,Küçük Ekler (1 kg.),"69,90 TL"
13499,ankara,etimesgut,park fırın cafe & bakery,Tuzlu Kuru Pasta (1 kg.),"49,90 TL"
13500,ankara,etimesgut,park fırın cafe & bakery,Kuru Pasta (1 kg.),"59,90 TL"
13501,ankara,etimesgut,park fırın cafe & bakery,Filtre Kahve (Orta Boy),"9,50 TL"
13502,ankara,etimesgut,park fırın cafe & bakery,Coffee Latte (Orta Boy),"13,00 TL"
13503,ankara,etimesgut,park fırın cafe & bakery,Coffee Mocha (Orta Boy),"15,50 TL"
13504,ankara,etimesgut,park fırın cafe & bakery,White Chocolate Mocha (Orta Boy),"16,75 TL"
13505,ankara,etimesgut,park fırın cafe & bakery,Caramel Macchiato (Orta Boy),"15,50 TL"
13506,ankara,etimesgut,park fırın cafe & bakery,Cappuccino (Orta Boy),"13,00 TL"
13507,ankara,etimesgut,park fırın cafe & bakery,Poşet,"0,25 TL"
13508,ankara,çankaya,kuğu bakery & bistro,Pratik Kahvaltı,"22,00 TL"
13509,ankara,çankaya,kuğu bakery & bistro,Simit Tabağı,"15,00 TL"
13510,ankara,çankaya,kuğu bakery & bistro,Zeytinli Açma - .,"3,00 TL"
13511,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Açma - .,"3,00 TL"
13512,ankara,çankaya,kuğu bakery & bistro,Peynirli Açma - .,"3,00 TL"
13513,ankara,çankaya,kuğu bakery & bistro,Kıymalı Açma - .,"3,00 TL"
13514,ankara,çankaya,kuğu bakery & bistro,Sade Açma - .,"3,00 TL"
13515,ankara,çankaya,kuğu bakery & bistro,Patatesli Açma - .,"3,00 TL"
13516,ankara,çankaya,kuğu bakery & bistro,Çilek Reçeli,"2,50 TL"
13517,ankara,çankaya,kuğu bakery & bistro,Bal,"2,50 TL"
13518,ankara,çankaya,kuğu bakery & bistro,Tahin & Pekmez,"2,50 TL"
13519,ankara,çankaya,kuğu bakery & bistro,Üçgen Peynir - .,"2,50 TL"
13520,ankara,çankaya,kuğu bakery & bistro,Beyaz Peynir,"2,50 TL"
13521,ankara,çankaya,kuğu bakery & bistro,Tereyağı,"2,50 TL"
13522,ankara,çankaya,kuğu bakery & bistro,Çikolata,"2,50 TL"
13523,ankara,çankaya,kuğu bakery & bistro,Mısır Unlu Poğaça - .,"2,50 TL"
13524,ankara,çankaya,kuğu bakery & bistro,Dereotlu Peynirli Poğaça - .,"2,50 TL"
13525,ankara,çankaya,kuğu bakery & bistro,Kıymalı Poğaça - .,"2,50 TL"
13526,ankara,çankaya,kuğu bakery & bistro,Patatesli Poğaça - .,"2,50 TL"
13527,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Poğaça - .,"2,50 TL"
13528,ankara,çankaya,kuğu bakery & bistro,Zeytinli Poğaça - .,"2,50 TL"
13529,ankara,çankaya,kuğu bakery & bistro,Peynirli Poğaça - .,"2,50 TL"
13530,ankara,çankaya,kuğu bakery & bistro,Sade Poğaça - .,"2,50 TL"
13531,ankara,çankaya,kuğu bakery & bistro,Siyah Zeytin,"2,50 TL"
13532,ankara,çankaya,kuğu bakery & bistro,Ezine Peyniri (Dilim),"4,00 TL"
13533,ankara,çankaya,kuğu bakery & bistro,Simitler,"6,00 TL"
13534,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Mantarlı Simit - .,"6,00 TL"
13535,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Zeytinli Simit - .,"6,00 TL"
13536,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Domatesli Biberli Simit - .,"6,00 TL"
13537,ankara,çankaya,kuğu bakery & bistro,Tulum Peynirli Simit - .,"6,00 TL"
13538,ankara,çankaya,kuğu bakery & bistro,Taş Fırında Ankara Simidi - .,"2,50 TL"
13539,ankara,çankaya,kuğu bakery & bistro,Damla Çikolatalı Simit - .,"6,00 TL"
13540,ankara,çankaya,kuğu bakery & bistro,Tereyağlı Simit - .,"3,50 TL"
13541,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Omlet,"18,00 TL"
13542,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Sucuklu Omlet,"19,00 TL"
13543,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Mantarlı Omlet,"18,00 TL"
13544,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Sosisli Omlet,"18,00 TL"
13545,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Salamlı Omlet,"18,00 TL"
13546,ankara,çankaya,kuğu bakery & bistro,Beyaz Peynirli Omlet,"17,00 TL"
13547,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Karışık Omlet,"18,00 TL"
13548,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Sebzeli Omlet,"18,00 TL"
13549,ankara,çankaya,kuğu bakery & bistro,Bazlama Beyaz Peynirli Tost,"19,50 TL"
13550,ankara,çankaya,kuğu bakery & bistro,Bazlama Karışık Tost,"22,50 TL"
13551,ankara,çankaya,kuğu bakery & bistro,Bazlama Kavurmalı Tost,"23,50 TL"
13552,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Tost,"19,00 TL"
13553,ankara,çankaya,kuğu bakery & bistro,Bazlama Kaşarlı Tost,"19,50 TL"
13554,ankara,çankaya,kuğu bakery & bistro,Bazlama Sucuklu Tost,"20,50 TL"
13555,ankara,çankaya,kuğu bakery & bistro,Sucuklu Tost,"20,00 TL"
13556,ankara,çankaya,kuğu bakery & bistro,Kavurmalı Tost,"23,00 TL"
13557,ankara,çankaya,kuğu bakery & bistro,Karışık Tost,"22,00 TL"
13558,ankara,çankaya,kuğu bakery & bistro,Beyaz Peynirli Tost,"19,00 TL"
13559,ankara,çankaya,kuğu bakery & bistro,Beyaz Peynirli Sandviç - .,"10,00 TL"
13560,ankara,çankaya,kuğu bakery & bistro,Kaşar Peynirli Sandviç - .,"10,00 TL"
13561,ankara,çankaya,kuğu bakery & bistro,Ezineli Sandviç - .,"12,00 TL"
13562,ankara,çankaya,kuğu bakery & bistro,Ton Balıklı Sandviç - .,"12,00 TL"
13563,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Simit Pide - .,"19,00 TL"
13564,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Zeytinli Simit Pide - .,"20,00 TL"
13565,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Mantarlı Simit Pide - .,"20,00 TL"
13566,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Domatesli Biberli Simit Pide - .,"20,00 TL"
13567,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Sucuklu Simit Pide - .,"20,00 TL"
13568,ankara,çankaya,kuğu bakery & bistro,Karışık Simit Pide - .,"21,00 TL"
13569,ankara,çankaya,kuğu bakery & bistro,Beyaz Peynirli Gözleme,"17,50 TL"
13570,ankara,çankaya,kuğu bakery & bistro,Tulum Peynirli Gözleme,"20,00 TL"
13571,ankara,çankaya,kuğu bakery & bistro,Sucuklu Kaşarlı Gözleme,"21,00 TL"
13572,ankara,çankaya,kuğu bakery & bistro,Mantarlı Kaşarlı Gözleme,"19,50 TL"
13573,ankara,çankaya,kuğu bakery & bistro,Patatesli Kaşarlı Gözleme,"19,50 TL"
13574,ankara,çankaya,kuğu bakery & bistro,Ispanaklı Kaşarlı Gözleme,"19,50 TL"
13575,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Beyaz Peynirli Gözleme,"19,50 TL"
13576,ankara,çankaya,kuğu bakery & bistro,Kaşarlı Domatesli Biberli Gözleme,"20,00 TL"
13577,ankara,çankaya,kuğu bakery & bistro,Kaşar Peynirli Gözleme,"17,50 TL"
13578,ankara,çankaya,kuğu bakery & bistro,Ispanaklı Gözleme,"17,50 TL"
13579,ankara,çankaya,kuğu bakery & bistro,Patatesli Gözleme,"17,50 TL"
13580,ankara,çankaya,kuğu bakery & bistro,Sosyete Gözleme - .,"20,00 TL"
13581,ankara,çankaya,kuğu bakery & bistro,Köylüm Gözleme,"23,00 TL"
13582,ankara,çankaya,kuğu bakery & bistro,Sigara Böreği,"16,00 TL"
13583,ankara,çankaya,kuğu bakery & bistro,Çiğ Börek,"19,50 TL"
13584,ankara,çankaya,kuğu bakery & bistro,Adet Pastalar,"17,50 TL"
13585,ankara,çankaya,kuğu bakery & bistro,Fıstıklı Draje Pasta (Adet),"17,50 TL"
13586,ankara,çankaya,kuğu bakery & bistro,Frambuazlı Pasta (Adet),"17,50 TL"
13587,ankara,çankaya,kuğu bakery & bistro,Karışık Meyveli Pasta (Adet),"17,50 TL"
13588,ankara,çankaya,kuğu bakery & bistro,Muzlu Pasta (Adet),"17,50 TL"
13589,ankara,çankaya,kuğu bakery & bistro,Parça Çikolatalı Pasta (Adet),"17,50 TL"
13590,ankara,çankaya,kuğu bakery & bistro,Çilekli Pasta (Adet),"17,50 TL"
13591,ankara,çankaya,kuğu bakery & bistro,Ankara Sarma (Muzlu),"17,50 TL"
13592,ankara,çankaya,kuğu bakery & bistro,Ankara Sarma (Çilekli) - .,"17,50 TL"
13593,ankara,çankaya,kuğu bakery & bistro,Yaş Pastalar (4 - 6 Kişilik),"60,00 TL"
13594,ankara,çankaya,kuğu bakery & bistro,Muzlu Pasta (4 - 6 Kişilik),"60,00 TL"
13595,ankara,çankaya,kuğu bakery & bistro,Limonlu Pasta (4 - 6 Kişilik) - .,"60,00 TL"
13596,ankara,çankaya,kuğu bakery & bistro,Karışık Meyveli Pasta (4 - 6 Kişilik),"60,00 TL"
13597,ankara,çankaya,kuğu bakery & bistro,Frambuazlı Pasta (4 - 6 Kişilik) - .,"60,00 TL"
13598,ankara,çankaya,kuğu bakery & bistro,Vişneli Pasta (4 - 6 Kişilik),"60,00 TL"
13599,ankara,çankaya,kuğu bakery & bistro,Fıstıklı Draje Pasta (4 - 6 Kişilik),"60,00 TL"
13600,ankara,çankaya,kuğu bakery & bistro,Kestaneli Pasta (4 - 6 Kişilik),"60,00 TL"
13601,ankara,çankaya,kuğu bakery & bistro,Çilekli Mois Pasta (4 - 6 Kişilik) - .,"60,00 TL"
13602,ankara,çankaya,kuğu bakery & bistro,Krokanlı Pasta (4 - 6 Kişilik),"60,00 TL"
13603,ankara,çankaya,kuğu bakery & bistro,Böğürtlenli Pasta (4 - 6 Kişilik),"60,00 TL"
13604,ankara,çankaya,kuğu bakery & bistro,Orman Meyveli Pasta (4 - 6 Kişilik) - .,"60,00 TL"
13605,ankara,çankaya,kuğu bakery & bistro,Karışık Meyveli Pasta (6 - 8 Kişilik) - .,"80,00 TL"
13606,ankara,çankaya,kuğu bakery & bistro,Çilekli Mois Pasta (6 - 8 Kişilik) - .,"80,00 TL"
13607,ankara,çankaya,kuğu bakery & bistro,Muzlu Pasta (6 - 8 Kişilik),"80,00 TL"
13608,ankara,çankaya,kuğu bakery & bistro,Parça Çikolatalı Pasta (6 - 8 Kişilik),"80,00 TL"
13609,ankara,çankaya,kuğu bakery & bistro,Frambuazlı Pasta (6 - 8 Kişilik) - .,"80,00 TL"
13610,ankara,çankaya,kuğu bakery & bistro,Vişneli Pasta (6 - 8 Kişilik) - .,"80,00 TL"
13611,ankara,çankaya,kuğu bakery & bistro,Kestaneli Pasta (6 - 8 Kişilik),"80,00 TL"
13612,ankara,çankaya,kuğu bakery & bistro,Fıstıklı Draje Pasta (6 - 8 Kişilik),"80,00 TL"
13613,ankara,çankaya,kuğu bakery & bistro,Kadayıflı Muhallebi,"15,00 TL"
13614,ankara,çankaya,kuğu bakery & bistro,Frambuazlı Cheesecake,"20,00 TL"
13615,ankara,çankaya,kuğu bakery & bistro,Muzlu Mag,"17,50 TL"
13616,ankara,çankaya,kuğu bakery & bistro,Oreolu Mag,"17,50 TL"
13617,ankara,çankaya,kuğu bakery & bistro,Alman Pastası,"9,00 TL"
13618,ankara,çankaya,kuğu bakery & bistro,Ekler (Büyük) (Adet),"9,00 TL"
13619,ankara,çankaya,kuğu bakery & bistro,Mozaik Pasta,"7,50 TL"
13620,ankara,çankaya,kuğu bakery & bistro,Sütlaç,"15,00 TL"
13621,ankara,çankaya,kuğu bakery & bistro,Supangle,"15,00 TL"
13622,ankara,çankaya,kuğu bakery & bistro,Profiterol - .,"15,00 TL"
13623,ankara,çankaya,kuğu bakery & bistro,Çilekli Mag,"17,50 TL"
13624,ankara,çankaya,kuğu bakery & bistro,Limonlu Cheesecake,"20,00 TL"
13625,ankara,çankaya,kuğu bakery & bistro,Ekler (6 Adet),"15,00 TL"
13626,ankara,çankaya,kuğu bakery & bistro,Coca-Cola (33 cl.),"6,00 TL"
13627,ankara,çankaya,kuğu bakery & bistro,Coca-Cola Şekersiz (33 cl.),"6,00 TL"
13628,ankara,çankaya,kuğu bakery & bistro,Fanta (33 cl.),"6,00 TL"
13629,ankara,çankaya,kuğu bakery & bistro,Sprite (33 cl.),"6,00 TL"
13630,ankara,çankaya,kuğu bakery & bistro,Cappy (33 cl.),"6,00 TL"
13631,ankara,çankaya,kuğu bakery & bistro,Fuse Tea (33 cl.),"6,00 TL"
13632,ankara,çankaya,kuğu bakery & bistro,Ayran (30 cl.),"4,00 TL"
13633,ankara,çankaya,kuğu bakery & bistro,Meyveli Soda (20 cl.),"4,00 TL"
13634,ankara,çankaya,kuğu bakery & bistro,Soda (20 cl.),"3,00 TL"
13635,ankara,çankaya,kuğu bakery & bistro,Su (50 cl.),"2,50 TL"
13636,ankara,çankaya,kuğu bakery & bistro,Coca-Cola (1 L.),"8,00 TL"
13637,ankara,çankaya,kuğu bakery & bistro,Coca-Cola Şekersiz (1 L.),"8,00 TL"
13638,ankara,çankaya,kuğu bakery & bistro,Fanta (1 L.),"8,00 TL"
13639,ankara,çankaya,kuğu bakery & bistro,Taze Sıkma Portakal Suyu (25 cl.),"15,00 TL"
13640,ankara,çankaya,kuğu bakery & bistro,Tuzlu Kuru Pasta (500 gr.),"25,00 TL"
13641,ankara,çankaya,kuğu bakery & bistro,Tatlı Kuru Pasta (1 kg.),"50,00 TL"
13642,ankara,çankaya,kuğu bakery & bistro,Tatlı Kuru Pasta (500 gr.),"25,00 TL"
